"","yearmonth","year","month","pagePath","source","Medium","userType","deviceCategory","entrances","pageviews","exits","timeOnPage","uniquePageviews","users"
"229",201012,2010,12,"/","apps.facebook.com","referral","New Visitor","desktop",3,3,3,0,3,3
"230",201012,2010,12,"/","bit.ly/forwebmasters","referral","Returning Visitor","desktop",1,2,1,0,1,1
"231",201012,2010,12,"/","es.mg41.mail.yahoo.com","referral","Returning Visitor","desktop",1,1,1,0,1,1
"232",201012,2010,12,"/","facebook.com","referral","New Visitor","desktop",6,7,2,341,6,6
"233",201012,2010,12,"/","facebook.com","referral","Returning Visitor","desktop",11,13,4,1139,13,2
"234",201012,2010,12,"/","google","cpc","New Visitor","desktop",0,2,0,54,2,2
"235",201012,2010,12,"/","google","organic","New Visitor","desktop",2,2,1,48,2,2
"236",201012,2010,12,"/","google","organic","Returning Visitor","desktop",2,2,1,11,2,1
"237",201012,2010,12,"/","google.com","referral","New Visitor","desktop",1,1,1,0,1,1
"238",201012,2010,12,"/","livros-e-revistas.golbnet.com","referral","Returning Visitor","desktop",1,2,1,0,1,1
"239",201012,2010,12,"/100-millones-perfiles-facebook-publicados-interesan-mas-de-lo-que-parecia/","facebook.com","referral","New Visitor","desktop",0,1,1,0,1,1
"240",201012,2010,12,"/100-millones-perfiles-facebook-publicados-interesan-mas-de-lo-que-parecia/","google","cpc","New Visitor","desktop",0,1,1,0,1,1
"241",201012,2010,12,"/aplicaciones-imprescindibles-para-iphone/","fernandotellado.com","referral","New Visitor","desktop",2,3,2,23,2,2
"242",201012,2010,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","desktop",2,3,2,25,2,2
"243",201012,2010,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","Returning Visitor","desktop",2,9,5,1324,7,4
"244",201012,2010,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","facebook.com","referral","New Visitor","desktop",1,1,1,0,1,1
"245",201012,2010,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","facebook.com","referral","Returning Visitor","desktop",3,13,10,342,10,3
"246",201012,2010,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",55,92,53,4098,57,57
"247",201012,2010,12,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","New Visitor","desktop",3,4,2,93,4,4
"248",201012,2010,12,"/archivo/economia/","(direct)","(none)","Returning Visitor","desktop",0,1,0,56,1,1
"249",201012,2010,12,"/archivo/economia/crisis/","(direct)","(none)","Returning Visitor","desktop",0,1,1,0,1,1
"250",201012,2010,12,"/archivo/internet/diseno/","google","organic","New Visitor","desktop",0,1,0,35,1,1
"251",201012,2010,12,"/archivo/internet/herramientas/","google","cpc","New Visitor","desktop",0,2,0,27,1,1
"252",201012,2010,12,"/archivo/otros/educacion/","google","cpc","New Visitor","desktop",0,1,1,0,1,1
"253",201012,2010,12,"/archivo/soluciones/","google","cpc","New Visitor","desktop",0,2,0,357,1,1
"254",201012,2010,12,"/archivo/soluciones/negocios/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"255",201012,2010,12,"/archivo/soluciones/productividad/","google","cpc","New Visitor","desktop",0,1,0,41,1,1
"256",201012,2010,12,"/conoce-palos-flamenco-tu-movil/","facebook.com","referral","New Visitor","desktop",0,1,0,10,1,1
"257",201012,2010,12,"/conoce-palos-flamenco-tu-movil/","facebook.com","referral","Returning Visitor","desktop",0,6,1,140,2,1
"258",201012,2010,12,"/conoce-palos-flamenco-tu-movil/","feedburner","feed","New Visitor","desktop",1,2,1,56,1,1
"259",201012,2010,12,"/conoce-palos-flamenco-tu-movil/","google","organic","Returning Visitor","desktop",0,1,1,0,1,1
"260",201012,2010,12,"/customiza-tu-backend-de-wordpress/","google","organic","New Visitor","desktop",1,2,1,30,1,1
"261",201012,2010,12,"/customiza-tu-backend-de-wordpress/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"262",201012,2010,12,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"263",201012,2010,12,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",9,11,9,1241,9,9
"264",201012,2010,12,"/economia","(direct)","(none)","Returning Visitor","desktop",1,1,0,5,1,1
"265",201012,2010,12,"/elige-los-mejores-colores-para-tu-web/","google","cpc","New Visitor","desktop",0,1,0,15,1,1
"266",201012,2010,12,"/etiquetas/comunicacion/","(direct)","(none)","Returning Visitor","desktop",0,1,1,0,1,1
"267",201012,2010,12,"/etiquetas/wordpress/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"268",201012,2010,12,"/page/2/","(direct)","(none)","New Visitor","desktop",0,1,1,0,1,1
"269",201012,2010,12,"/page/2/","(direct)","(none)","Returning Visitor","desktop",1,1,1,0,1,1
"270",201012,2010,12,"/patentes-tambien-aplican-musica/","facebook.com","referral","New Visitor","desktop",0,1,1,0,1,1
"271",201012,2010,12,"/publicidad-susurra-tu-cerebro/","facebook.com","referral","New Visitor","desktop",0,1,1,0,1,1
"272",201012,2010,12,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","facebook.com","referral","New Visitor","desktop",0,1,0,75,1,1
"273",201012,2010,12,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","facebook.com","referral","Returning Visitor","desktop",2,2,2,0,2,1
"274",201012,2010,12,"/sitemap.xls","facebook.com","referral","Returning Visitor","desktop",1,1,0,21,1,1
"275",201012,2010,12,"/suscribete/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"276",201012,2010,12,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"277",201012,2010,12,"/teoria-juegos-explica-viralidad-redes-sociales/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"278",201012,2010,12,"/teoria-juegos-explica-viralidad-redes-sociales/","facebook.com","referral","New Visitor","desktop",0,1,1,0,1,1
"279",201012,2010,12,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"280",201101,2011,1,"/","(direct)","(none)","New Visitor","desktop",3,4,3,2,4,4
"281",201101,2011,1,"/","123people.es","referral","New Visitor","desktop",1,1,0,14,1,1
"282",201101,2011,1,"/","bit.ly/forexmarket","referral","Returning Visitor","desktop",3,6,3,0,3,3
"283",201101,2011,1,"/","es.linkedin.com","referral","New Visitor","desktop",2,2,2,0,2,2
"284",201101,2011,1,"/","facebook.com","referral","New Visitor","desktop",2,3,2,36,3,2
"285",201101,2011,1,"/","facebook.com","referral","Returning Visitor","desktop",8,11,8,53,11,3
"286",201101,2011,1,"/","google","organic","New Visitor","desktop",1,5,1,29,3,3
"287",201101,2011,1,"/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"288",201101,2011,1,"/","knol.google.com","referral","New Visitor","desktop",1,1,1,0,1,1
"289",201101,2011,1,"/","linkedin.com","referral","New Visitor","desktop",1,1,1,0,1,1
"290",201101,2011,1,"/","twitter.com","referral","New Visitor","desktop",1,2,1,27,2,1
"291",201101,2011,1,"/100-millones-perfiles-facebook-publicados-interesan-mas-de-lo-que-parecia/","google","cpc","Returning Visitor","desktop",0,1,1,0,1,1
"292",201101,2011,1,"/2010/04/empresa/ning-eliminara-las-cuentas-gratuitas/","feedburner","feed","Returning Visitor","desktop",0,2,1,3,1,1
"293",201101,2011,1,"/2010/04/tecnologia/10-tutoriales-de-photoshop-en-youtube/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"294",201101,2011,1,"/2010/05/sin-categoria/ibarra-cree-que-el-uso-de-software-libre-evitaria-la-congelacion-de-pensiones-abc-es-noticias-agencias/","feedburner","feed","Returning Visitor","desktop",0,1,0,7,1,1
"295",201101,2011,1,"/aplicaciones-imprescindibles-para-iphone/","(direct)","(none)","New Visitor","desktop",1,2,1,24,1,1
"296",201101,2011,1,"/aplicaciones-imprescindibles-para-iphone/","fernandotellado.com","referral","New Visitor","desktop",1,1,1,0,1,1
"297",201101,2011,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"298",201101,2011,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","feedburner","feed","Returning Visitor","desktop",1,3,0,162,1,1
"299",201101,2011,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",10,19,10,775,10,10
"300",201101,2011,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","Returning Visitor","desktop",2,2,1,127,2,1
"301",201101,2011,1,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","organic","Returning Visitor","desktop",0,1,1,0,1,1
"302",201101,2011,1,"/archivo/internet/sociedad-de-la-informacion/","google","organic","New Visitor","desktop",0,1,0,9,1,1
"303",201101,2011,1,"/archivo/soluciones/","google","cpc","New Visitor","desktop",0,1,0,25,1,1
"304",201101,2011,1,"/archivo/soluciones/productividad/","google","cpc","New Visitor","desktop",0,1,0,29,1,1
"305",201101,2011,1,"/category/derecho/privacidad/","feedburner","feed","Returning Visitor","desktop",0,1,0,8,1,1
"306",201101,2011,1,"/como-hacer-networking/","google","organic","New Visitor","desktop",0,3,0,187,2,2
"307",201101,2011,1,"/cuanto-ganan-artistas-red/","google","organic","New Visitor","desktop",0,1,0,18,1,1
"308",201101,2011,1,"/demandas-empresas-telecomunicaciones-telecos/","google","cpc","New Visitor","desktop",0,1,0,40,1,1
"309",201101,2011,1,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","facebook.com","referral","Returning Visitor","desktop",4,9,3,1558,4,1
"310",201101,2011,1,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",8,12,8,114,9,9
"311",201101,2011,1,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/comment-page-1/","facebook.com","referral","Returning Visitor","desktop",0,1,1,0,1,1
"312",201101,2011,1,"/etiquetas/medios/","google","organic","Returning Visitor","desktop",1,1,0,20,1,1
"313",201101,2011,1,"/etiquetas/networking/","google","organic","New Visitor","desktop",1,2,0,23,2,2
"314",201101,2011,1,"/etiquetas/propiedad-industrial/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"315",201101,2011,1,"/etiquetas/propiedad-industrial/","google","organic","Returning Visitor","desktop",1,1,1,0,1,1
"316",201101,2011,1,"/etiquetas/sociedad-de-la-informacion/","google","organic","New Visitor","desktop",1,2,1,13,1,1
"317",201101,2011,1,"/etiquetas/torrent/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"318",201101,2011,1,"/online-spreadsheets-editgrid/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"319",201101,2011,1,"/page/2/","123people.es","referral","New Visitor","desktop",0,1,1,0,1,1
"320",201101,2011,1,"/page/3/","google","organic","New Visitor","desktop",1,2,1,22,2,1
"321",201101,2011,1,"/patentes-tambien-aplican-musica/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"322",201101,2011,1,"/patentes-tambien-aplican-musica/comment-page-1/","facebook.com","referral","Returning Visitor","desktop",0,1,0,33,1,1
"323",201101,2011,1,"/search","google","organic","New Visitor","desktop",1,1,1,0,1,1
"324",201101,2011,1,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"325",201101,2011,1,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",5,8,5,29,6,6
"326",201101,2011,1,"/¿por-que-usar-facebook-en-los-negocios/","google","organic","New Visitor","desktop",0,5,1,341,2,2
"327",201102,2011,2,"/","(direct)","(none)","New Visitor","desktop",6,6,6,0,6,6
"328",201102,2011,2,"/","(direct)","(none)","Returning Visitor","desktop",11,12,9,21,12,4
"329",201102,2011,2,"/","bit.ly/ForexTradingStrategies","referral","Returning Visitor","desktop",1,2,1,0,1,1
"330",201102,2011,2,"/","es.linkedin.com","referral","New Visitor","desktop",5,7,4,89,7,5
"331",201102,2011,2,"/","es.linkedin.com","referral","New Visitor","mobile",1,2,0,67,2,1
"332",201102,2011,2,"/","es.linkedin.com","referral","Returning Visitor","desktop",1,1,1,0,1,1
"333",201102,2011,2,"/","es.linkedin.com","referral","Returning Visitor","mobile",2,3,2,14,3,1
"334",201102,2011,2,"/","facebook.com","referral","New Visitor","desktop",1,1,1,0,1,1
"335",201102,2011,2,"/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"336",201102,2011,2,"/","knol.google.com","referral","New Visitor","desktop",1,1,1,0,1,1
"337",201102,2011,2,"/","twitter.com","referral","New Visitor","desktop",2,2,2,0,2,2
"338",201102,2011,2,"/","twitter.com","referral","Returning Visitor","mobile",1,1,0,169,1,1
"339",201102,2011,2,"/acerca-de/","(direct)","(none)","Returning Visitor","desktop",0,2,2,0,2,2
"340",201102,2011,2,"/aplicaciones-imprescindibles-para-iphone/","fernandotellado.com","referral","New Visitor","desktop",1,1,1,0,1,1
"341",201102,2011,2,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","es.linkedin.com","referral","New Visitor","mobile",0,1,0,15,1,1
"342",201102,2011,2,"/archivo/derecho/","twitter.com","referral","Returning Visitor","mobile",0,1,1,0,1,1
"343",201102,2011,2,"/archivo/economia/","es.linkedin.com","referral","New Visitor","desktop",0,2,1,30,1,1
"344",201102,2011,2,"/como-crear-una-plantilla-php-desde-cero/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"345",201102,2011,2,"/como-crear-una-plantilla-php-desde-cero/","google","organic","New Visitor","desktop",4,6,2,141,4,4
"346",201102,2011,2,"/como-crear-una-plantilla-php-desde-cero/","google.co.ve","referral","New Visitor","desktop",1,1,1,0,1,1
"347",201102,2011,2,"/como-crear-una-plantilla-php-desde-cero/","google.com.co","referral","New Visitor","desktop",1,1,1,0,1,1
"348",201102,2011,2,"/conoce-palos-flamenco-tu-movil/","google","organic","New Visitor","desktop",3,3,3,0,3,3
"349",201102,2011,2,"/contacto/","es.linkedin.com","referral","New Visitor","desktop",0,1,0,5,1,1
"350",201102,2011,2,"/contacto/","es.linkedin.com","referral","New Visitor","mobile",0,1,1,0,1,1
"351",201102,2011,2,"/demandas-empresas-telecomunicaciones-telecos/","es.linkedin.com","referral","Returning Visitor","mobile",0,1,0,107,1,1
"352",201102,2011,2,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","conversaciones.nokia.com","referral","New Visitor","desktop",1,1,1,0,1,1
"353",201102,2011,2,"/dos-tarjetas-sim-un-movil-revolucion-por-llegar/","google","organic","New Visitor","desktop",8,9,8,35,8,8
"354",201102,2011,2,"/el-ceo-de-google-nos-dice-que-no-estamos-preparados-para-la-revolucion-tecnologica/","es.linkedin.com","referral","New Visitor","mobile",0,1,0,268,1,1
"355",201102,2011,2,"/el-ceo-de-google-nos-dice-que-no-estamos-preparados-para-la-revolucion-tecnologica/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"356",201102,2011,2,"/elige-los-mejores-colores-para-tu-web/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"357",201102,2011,2,"/etiquetas/propiedad-industrial/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"358",201102,2011,2,"/etiquetas/redes-sociales/","(direct)","(none)","New Visitor","desktop",1,1,1,0,1,1
"359",201102,2011,2,"/etiquetas/redes-sociales/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"360",201102,2011,2,"/examen-de-economia-con-ocho-anos/","es.linkedin.com","referral","New Visitor","desktop",0,1,0,9,1,1
"361",201102,2011,2,"/los-90-mejores-social-media-plugins-para-wordpress/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"362",201102,2011,2,"/los-derechos-de-autor-en-plataformas-e-learning-conflictos-y-posibles-soluciones-enrique-muriel/","google","organic","New Visitor","desktop",1,1,1,0,1,1
"363",201102,2011,2,"/page/4/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"364",201102,2011,2,"/page/5/","google","organic","New Visitor","desktop",1,1,0,34,1,1
"365",201102,2011,2,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google","organic","New Visitor","desktop",4,4,4,0,4,4
"366",201102,2011,2,"/radiohead-regalo-in-rainbows-ahora-no-puedes-compartir/","google.com.pe","referral","New Visitor","desktop",1,1,1,0,1,1
"367",201102,2011,2,"/suscribete/","es.linkedin.com","referral","New Visitor","desktop",0,1,0,7,1,1
"368",201102,2011,2,"/tenerife-punto-acceso-internet-entre-america-europa/","google","organic","New Visitor","desktop",1,1,0,243,1,1
"369",201102,2011,2,"/teoria-juegos-explica-viralidad-redes-sociales/","google","organic","New Visitor","desktop",2,2,2,0,2,2
"370",201102,2011,2,"/teoria-juegos-explica-viralidad-redes-sociales/","google.com.pe","referral","New Visitor","desktop",1,1,1,0,1,1
"371",201102,2011,2,"/videotutoriales-de-jquery/","google","organic","New Visitor","desktop",0,1,1,0,1,1
"372",201103,2011,3,"/","(direct)","(none)","New Visitor","desktop",7,14,7,99,12,9
"373",201103,2011,3,"/","(direct)","(none)","Returning Visitor","desktop",2,3,2,265,3,3
"374",201103,2011,3,"/","baidu.com","referral","New Visitor","desktop",1,1,1,0,1,1
"375",201103,2011,3,"/","google","organic","Returning Visitor","desktop",1,2,1,47,2,1
"376",201103,2011,3,"/","linkedin.com","referral","New Visitor","desktop",3,4,2,66,4,4
"377",201103,2011,3,"/","twitter.com","referral","New Visitor","desktop",7,9,6,22,9,9
"378",201103,2011,3,"/100-millones-perfiles-facebook-publicados-interesan-mas-de-lo-que-parecia/","(direct)","(none)","New Visitor","desktop",0,1,0,6,1,1
"379",201103,2011,3,"/acerca-de/","twitter.com","referral","New Visitor","desktop",0,2,0,22,1,1
"380",201103,2011,3,"/aplicaciones-imprescindibles-para-iphone/","fernandotellado.com","referral","New Visitor","desktop",1,1,1,0,1,1
"381",201103,2011,3,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","google","cpc","New Visitor","desktop",1,1,1,0,1,1
"382",201103,2011,3,"/aplicaciones-programas-gratuito-todas-necesidades-lista-software-libre/","twitter.com","referral","New Visitor","desktop",0,1,0,79,1,1
"383",201103,2011,3,"/archivo/derecho/propiedad-intelectual/","twitter.com","referral","New Visitor","desktop",0,1,0,11,1,1
"384",201103,2011,3,"/archivo/economia/crisis/","twitter.com","referral","New Visitor","desktop",0,1,0,8,1,1
"385",201103,2011,3,"/archivo/economia/teoria/","twitter.com","referral","New Visitor","desktop",0,1,0,3,1,1
